payment_id,transaction_timestamp,merchant_id,customer_id,amount,currency,processing_fee,payment_method,card_type,card_network,issuer_country,billing_country,ip_country,device_type,device_id,is_new_device,is_new_customer,is_cross_border,country_mismatch_flag,velocity_1h,authentication_used,authentication_result,risk_score,decision,authorisation_status,decline_reason,confirmed_fraud,refund_status,transaction_date,transaction_month,merchant_name,industry,merchant_country,merchant_size,merchant_risk_category,platform_type,reserve_rate,expected_monthly_volume,customer_country,account_created_at,customer_segment,historical_orders,historical_chargebacks,email_age_days,lifetime_value,dispute_id,dispute_date,dispute_reason,disputed_amount,dispute_fee,dispute_status,resolution_date,recovered_amount,net_dispute_loss,approved_flag,declined_flag,has_dispute,approved_amount,gross_processing_revenue,modelled_fraud_loss,modelled_nonfraud_dispute_loss
P0022773,"2025-03-03 12:37:57",M00037,C005600,14.66,EUR,0.41,Card,Credit,Visa,IT,IT,IT,Desktop,DEV005600,0,0,1,0,1,0,"Not Attempted",23,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-03-03,2025-03,"Synthetic Merchant 037",Gaming,ES,Enterprise,Medium,Subscription,0.0522,3352888.00,IT,2019-06-23,Loyal,64,0,3076,8341.75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,14.66,0.41,0.00,0.00
P0038381,"2025-03-03 12:44:47",M00007,C009866,295.10,EUR,4.33,Card,Credit,Visa,DE,DE,NL,Mobile,DEV009866,0,0,1,1,1,1,Successful,48,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-03-03,2025-03,"Synthetic Merchant 007",Travel,FR,Medium,High,Marketplace,0.0950,424516.91,ES,2023-10-04,Occasional,1,0,1261,43.91,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,295.10,4.33,0.00,0.00
P0017203,"2025-03-03 12:45:27",M00087,C002584,43.95,CAD,0.82,"Digital Wallet",Debit,Mastercard,US,US,US,Mobile,DEV002584,0,0,1,0,1,0,"Not Attempted",28,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-03-03,2025-03,"Synthetic Merchant 087","Digital Products",CA,Enterprise,High,Marketplace,0.0813,2517105.26,US,2019-09-11,Returning,15,0,2819,1499.62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,43.95,0.82,0.00,0.00
P0026165,"2025-03-03 13:16:49",M00060,C008285,22.89,EUR,0.52,Card,Debit,Mastercard,NL,IT,IT,Mobile,DEV008285,0,0,1,1,1,1,Successful,31,Approve,Declined,"Issuer Decline",0,"Not Refunded",2025-03-03,2025-03,"Synthetic Merchant 060","Subscription Software",IT,Medium,Low,Subscription,0.0173,191497.99,IT,2020-01-14,Returning,19,0,2578,332.93,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,0.00,0.00,0.00,0.00
P0022586,"2025-03-03 13:59:54",M00100,C006838,54.76,CAD,0.97,Card,Credit,Amex,IE,IE,IE,Mobile,DEV006838,0,0,1,0,1,1,Successful,30,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-03-03,2025-03,"Synthetic Merchant 100",Fashion,CA,Small,High,Direct,0.1335,8816.87,IE,2023-09-02,Returning,21,0,1080,1159.52,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,54.76,0.97,0.00,0.00
P0040528,"2025-03-03 14:01:58",M00090,C004498,52.29,USD,0.93,Card,Debit,Visa,DE,DE,DE,Mobile,DEV004498,0,0,1,0,1,0,"Not Attempted",15,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-03-03,2025-03,"Synthetic Merchant 090",Fashion,US,Small,Low,Direct,0.0149,42961.48,DE,2023-03-21,Returning,14,0,1368,1613.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,52.29,0.93,0.00,0.00
P0019839,"2025-03-03 14:17:04",M00051,C001408,20.58,EUR,0.49,Card,Debit,Mastercard,AU,AU,AU,Mobile,NEWDEV705026,1,0,1,0,1,1,Failed,35,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-03-03,2025-03,"Synthetic Merchant 051","Digital Products",NL,Small,Medium,Direct,0.0431,22075.88,AU,2019-06-16,Loyal,60,0,3096,4172.64,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,20.58,0.49,0.00,0.00
P0032527,"2025-03-03 14:22:46",M00036,C000683,107.89,EUR,1.71,Card,Debit,Amex,CA,CA,CA,Desktop,DEV000683,0,0,1,0,1,1,Successful,15,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-03-03,2025-03,"Synthetic Merchant 036","Subscription Software",NL,Enterprise,Low,Subscription,0.0160,2698628.20,CA,2021-03-19,Returning,19,0,2417,2306.13,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,107.89,1.71,0.00,0.00
P0045846,"2025-03-03 14:27:18",M00045,C003217,159.64,GBP,2.43,Card,Credit,Mastercard,IT,IT,ES,Mobile,DEV003217,0,0,1,1,1,1,Failed,50,Approve,Declined,"Authentication Failed",0,"Not Refunded",2025-03-03,2025-03,"Synthetic Merchant 045",Ticketing,GB,Small,High,Direct,0.1104,44375.22,IT,2022-09-26,Returning,16,0,1882,1668.88,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,0.00,0.00,0.00,0.00
P0020064,"2025-03-03 14:51:04",M00042,C001408,121.57,EUR,1.90,Card,Credit,Mastercard,DE,AU,AU,Mobile,DEV001408,0,0,1,1,2,1,Successful,44,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-03-03,2025-03,"Synthetic Merchant 042",Ticketing,FR,Medium,High,Direct,0.0753,317495.15,AU,2019-06-16,Loyal,60,0,3096,4172.64,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,121.57,1.90,0.00,0.00
P0035063,"2025-03-03 15:35:00",M00081,C004248,29.71,CAD,0.62,Card,Debit,Mastercard,AU,US,US,Mobile,DEV004248,0,0,1,1,1,0,"Not Attempted",25,Approve,Declined,"Invalid Details",0,"Not Refunded",2025-03-03,2025-03,"Synthetic Merchant 081","Food Delivery",CA,Enterprise,Low,Direct,0.0163,4268220.63,US,2024-05-18,Occasional,4,0,910,406.78,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,0.00,0.00,0.00,0.00
P0046066,"2025-03-03 15:43:04",M00007,C003731,433.27,EUR,6.27,Card,Debit,Visa,CA,CA,CA,Mobile,DEV003731,0,0,1,0,1,1,Successful,43,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-03-03,2025-03,"Synthetic Merchant 007",Travel,FR,Medium,High,Marketplace,0.0950,424516.91,CA,2019-07-02,Returning,20,0,2870,586.15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,433.27,6.27,0.00,0.00
P0027297,"2025-03-03 15:45:05",M00062,C009993,38.28,AUD,0.74,Card,Credit,Visa,NL,NL,NL,Mobile,NEWDEV332108,1,0,1,0,1,1,Successful,46,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-03-03,2025-03,"Synthetic Merchant 062","Digital Products",AU,Medium,High,Direct,0.1489,372992.11,NL,2022-12-01,Returning,9,0,1263,300.55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,38.28,0.74,0.00,0.00
P0043999,"2025-03-03 15:47:37",M00016,C006970,36.25,EUR,0.71,"Bank Transfer","Not Applicable","Not Applicable",FR,FR,FR,Mobile,DEV006970,0,0,0,0,1,0,"Not Attempted",5,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-03-03,2025-03,"Synthetic Merchant 016","Subscription Software",FR,Medium,Low,Subscription,0.0118,103102.66,FR,2024-05-30,Occasional,3,0,1187,150.87,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,36.25,0.71,0.00,0.00
P0036363,"2025-03-03 16:27:20",M00092,C003335,114.71,CAD,1.81,"Digital Wallet",Debit,Visa,IT,IT,IT,Desktop,DEV003335,0,0,1,0,1,0,"Not Attempted",14,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-03-03,2025-03,"Synthetic Merchant 092",Fashion,CA,Medium,Low,Marketplace,0.0270,277156.17,IT,2023-06-23,Returning,14,0,1082,1762.42,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,114.71,1.81,0.00,0.00
P0034514,"2025-03-03 16:33:58",M00028,C008211,38.04,AUD,0.73,Card,Credit,Mastercard,CA,CA,CA,Desktop,DEV008211,0,0,1,0,1,1,Successful,17,Approve,Approved,"Not Applicable",0,"Fully Refunded",2025-03-03,2025-03,"Synthetic Merchant 028","Digital Products",AU,Enterprise,Medium,Direct,0.0402,4712196.07,CA,2024-01-06,Returning,17,0,1376,1824.08,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,38.04,0.73,0.00,0.00
P0017246,"2025-03-03 16:50:03",M00087,C006618,59.27,CAD,1.03,Card,Debit,Visa,FR,FR,FR,Desktop,DEV006618,0,0,1,0,1,1,Successful,35,Approve,Approved,"Not Applicable",0,"Fully Refunded",2025-03-03,2025-03,"Synthetic Merchant 087","Digital Products",CA,Enterprise,High,Marketplace,0.0813,2517105.26,NL,2021-07-25,Returning,11,0,1769,796.60,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,59.27,1.03,0.00,0.00
P0020495,"2025-03-03 17:26:07",M00028,C002749,32.02,AUD,0.65,Card,Debit,Visa,AU,AU,AU,Mobile,NEWDEV042073,1,0,0,0,1,1,Successful,31,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-03-03,2025-03,"Synthetic Merchant 028","Digital Products",AU,Enterprise,Medium,Direct,0.0402,4712196.07,AU,2024-10-23,Returning,23,0,961,3543.26,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,32.02,0.65,0.00,0.00
P0019369,"2025-03-03 17:40:46",M00065,C009999,80.70,EUR,1.33,"Bank Transfer","Not Applicable","Not Applicable",US,US,US,Mobile,DEV009999,0,0,1,0,1,0,"Not Attempted",32,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-03-03,2025-03,"Synthetic Merchant 065",Fashion,DE,Enterprise,Medium,Direct,0.0652,1777587.97,US,2024-01-17,Returning,22,0,975,1294.96,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,80.70,1.33,0.00,0.00
P0031519,"2025-03-03 17:51:45",M00094,C006991,7.83,GBP,0.31,Card,Debit,Visa,ES,ES,ES,Desktop,DEV006991,0,0,1,0,1,0,"Not Attempted",29,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-03-03,2025-03,"Synthetic Merchant 094",Gaming,GB,Enterprise,High,Direct,0.0971,1362213.54,ES,2017-02-06,Loyal,27,0,3594,922.60,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,7.83,0.31,0.00,0.00
P0008872,"2025-03-03 18:21:56",M00089,C005557,427.44,USD,6.18,Card,Credit,Visa,ES,ES,ES,Mobile,DEV005557,0,1,1,0,1,1,Failed,28,Approve,Declined,"Authentication Failed",0,"Not Refunded",2025-03-03,2025-03,"Synthetic Merchant 089",Marketplace,US,Small,Medium,Marketplace,0.0393,18142.67,ES,2025-01-27,New,0,0,407,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,0.00,0.00,0.00,0.00
P0028021,"2025-03-03 18:23:21",M00063,C007377,56.51,AUD,0.99,Card,Credit,Amex,AU,AU,AU,Mobile,DEV007377,0,0,0,0,1,1,Successful,25,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-03-03,2025-03,"Synthetic Merchant 063",Ticketing,AU,Small,High,Direct,0.1171,35874.34,AU,2022-04-20,Occasional,6,0,1699,141.47,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,56.51,0.99,0.00,0.00
P0035751,"2025-03-03 18:57:14",M00084,C001683,43.55,EUR,0.81,Card,Debit,Mastercard,CA,CA,CA,Desktop,DEV001683,0,0,1,0,1,1,Successful,17,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-03-03,2025-03,"Synthetic Merchant 084",Fashion,NL,Small,Low,Direct,0.0173,48129.31,CA,2023-10-28,Loyal,96,0,1230,3056.22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,43.55,0.81,0.00,0.00
P0037447,"2025-03-03 18:58:38",M00056,C002673,700.93,EUR,10.01,Card,Debit,Mastercard,IE,CA,CA,Desktop,DEV002673,0,0,1,1,1,1,Successful,58,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-03-03,2025-03,"Synthetic Merchant 056",Electronics,NL,Medium,High,Subscription,0.0903,315534.15,CA,2020-01-13,Returning,21,0,2661,578.31,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,700.93,10.01,0.00,0.00
P0048452,"2025-03-03 20:04:55",M00017,C003725,37.17,AUD,0.72,Card,Credit,Visa,IE,IE,IE,Mobile,DEV003725,0,0,1,0,1,1,Successful,45,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-03-03,2025-03,"Synthetic Merchant 017","Digital Products",AU,Enterprise,High,Direct,0.1323,3726005.85,US,2021-07-19,Loyal,80,1,2275,5124.14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,37.17,0.72,0.00,0.00
P0022644,"2025-03-03 20:14:38",M00023,C005831,663.22,GBP,9.49,Card,Credit,Visa,FR,FR,FR,Desktop,DEV005831,0,0,1,0,1,1,Successful,30,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-03-03,2025-03,"Synthetic Merchant 023",Travel,GB,Enterprise,High,Marketplace,0.1089,2708181.47,FR,2023-06-15,Loyal,51,0,1376,2972.33,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,663.22,9.49,0.00,0.00
P0029683,"2025-03-03 20:14:48",M00081,C003926,26.09,CAD,0.57,Card,Credit,Visa,ES,ES,ES,Mobile,NEWDEV762386,1,0,1,0,1,1,Successful,34,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-03-03,2025-03,"Synthetic Merchant 081","Food Delivery",CA,Enterprise,Low,Direct,0.0163,4268220.63,ES,2021-08-30,Returning,23,0,1944,3053.32,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,26.09,0.57,0.00,0.00
P0001206,"2025-03-03 20:21:43",M00087,C008670,40.72,CAD,0.77,"Bank Transfer","Not Applicable","Not Applicable",DE,AU,DE,Desktop,NEWDEV524621,1,0,1,1,1,0,"Not Attempted",77,Review,Approved,"Not Applicable",0,"Not Refunded",2025-03-03,2025-03,"Synthetic Merchant 087","Digital Products",CA,Enterprise,High,Marketplace,0.0813,2517105.26,AU,2023-10-19,Loyal,52,1,1276,3161.92,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,40.72,0.77,0.00,0.00
P0006032,"2025-03-03 20:27:00",M00017,C006362,36.32,AUD,0.71,Card,Debit,Visa,GB,GB,AU,Mobile,DEV006362,0,0,1,1,1,1,Successful,50,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-03-03,2025-03,"Synthetic Merchant 017","Digital Products",AU,Enterprise,High,Direct,0.1323,3726005.85,IE,2023-07-12,Occasional,1,0,1112,56.28,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,36.32,0.71,0.00,0.00
P0003952,"2025-03-03 20:28:31",M00011,C008348,22.27,EUR,0.51,Card,Credit,Mastercard,FR,FR,FR,Mobile,DEV008348,0,0,1,0,1,0,"Not Attempted",25,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-03-03,2025-03,"Synthetic Merchant 011",Ticketing,IE,Medium,High,Direct,0.0943,63868.03,FR,2023-05-16,Occasional,4,0,1369,402.81,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,22.27,0.51,0.00,0.00
P0031716,"2025-03-03 20:55:46",M00068,C006253,633.73,GBP,9.07,Card,Debit,Visa,IT,IT,IT,Mobile,DEV006253,0,0,1,0,1,1,Successful,42,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-03-03,2025-03,"Synthetic Merchant 068",Electronics,GB,Medium,Medium,Direct,0.0321,322666.33,IT,2023-11-30,Occasional,1,1,781,30.98,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,633.73,9.07,0.00,0.00
P0040987,"2025-03-03 20:57:40",M00037,C001995,23.86,EUR,0.53,Card,Debit,Visa,US,US,US,Mobile,NEWDEV731995,1,0,1,0,1,1,Successful,42,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-03-03,2025-03,"Synthetic Merchant 037",Gaming,ES,Enterprise,Medium,Subscription,0.0522,3352888.00,US,2022-06-09,Occasional,5,0,1567,599.84,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,23.86,0.53,0.00,0.00
P0032208,"2025-03-03 21:00:17",M00007,C003395,955.88,EUR,13.58,"Digital Wallet",Debit,Mastercard,CA,CA,IE,Mobile,DEV003395,0,0,1,1,1,1,Successful,56,Approve,Approved,"Not Applicable",0,"Fully Refunded",2025-03-03,2025-03,"Synthetic Merchant 007",Travel,FR,Medium,High,Marketplace,0.0950,424516.91,CA,2022-05-09,Occasional,1,0,1505,125.09,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,955.88,13.58,0.00,0.00
P0032265,"2025-03-03 21:10:17",M00026,C003395,479.30,EUR,6.91,Card,Credit,Visa,CA,CA,CA,Desktop,DEV003395,0,0,1,0,2,1,Successful,36,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-03-03,2025-03,"Synthetic Merchant 026",Electronics,ES,Small,High,Direct,0.1315,9848.34,CA,2022-05-09,Occasional,1,0,1505,125.09,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,479.30,6.91,0.00,0.00
P0028888,"2025-03-03 21:29:07",M00037,C002066,46.53,EUR,0.85,Card,Debit,Amex,FR,FR,IT,Desktop,DEV002066,0,0,1,1,1,1,Successful,44,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-03-03,2025-03,"Synthetic Merchant 037",Gaming,ES,Enterprise,Medium,Subscription,0.0522,3352888.00,FR,2022-11-20,Occasional,1,0,1324,27.85,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,46.53,0.85,0.00,0.00
P0015228,"2025-03-03 22:11:44",M00071,C002139,46.91,EUR,0.86,Card,Credit,Mastercard,NL,NL,NL,Desktop,NEWDEV801799,1,1,1,0,1,0,"Not Attempted",29,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-03-03,2025-03,"Synthetic Merchant 071","Subscription Software",IE,Medium,Low,Subscription,0.0131,380579.49,NL,2025-01-04,Occasional,3,0,956,326.43,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,46.91,0.86,0.00,0.00
P0011148,"2025-03-03 22:12:07",M00023,C003338,665.49,GBP,9.52,Card,Credit,Amex,AU,AU,AU,Desktop,DEV003338,0,1,1,0,1,1,Successful,39,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-03-03,2025-03,"Synthetic Merchant 023",Travel,GB,Enterprise,High,Marketplace,0.1089,2708181.47,AU,2025-02-09,New,2,0,554,109.51,D000063,2025-04-30,"Processing Error",665.49,15.00,Lost,2025-06-04,0.00,680.49,1,0,1,665.49,9.52,0.00,680.49
P0024895,"2025-03-03 22:16:39",M00048,C007738,15.49,USD,0.42,Card,Credit,Visa,GB,GB,CA,Mobile,DEV007738,0,0,1,1,1,1,Successful,51,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-03-03,2025-03,"Synthetic Merchant 048",Gaming,US,Enterprise,Medium,Marketplace,0.0661,4908068.06,GB,2020-02-02,Returning,17,0,2465,1865.64,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,15.49,0.42,0.00,0.00
P0026176,"2025-03-03 22:23:02",M00007,C008695,594.04,EUR,8.52,"Digital Wallet",Credit,Mastercard,DE,IT,IT,Mobile,DEV008695,0,0,1,1,1,1,Successful,51,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-03-03,2025-03,"Synthetic Merchant 007",Travel,FR,Medium,High,Marketplace,0.0950,424516.91,IT,2024-02-10,Returning,7,0,1110,1052.59,D000064,2025-04-12,"Product Not Received",594.04,15.00,Won,2025-05-03,594.04,15.00,1,0,1,594.04,8.52,0.00,15.00
P0026282,"2025-03-03 22:38:02",M00028,C008695,47.34,AUD,0.86,Card,Credit,Visa,IT,IT,IT,Mobile,DEV008695,0,0,1,0,2,1,Successful,32,Approve,Declined,"Insufficient Funds",0,"Not Refunded",2025-03-03,2025-03,"Synthetic Merchant 028","Digital Products",AU,Enterprise,Medium,Direct,0.0402,4712196.07,IT,2024-02-10,Returning,7,0,1110,1052.59,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,0.00,0.00,0.00,0.00
P0039811,"2025-03-04 00:06:34",M00036,C000074,130.83,EUR,2.03,Card,Debit,Mastercard,AU,AU,AU,Tablet,NEWDEV702612,1,0,1,0,1,0,"Not Attempted",27,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-03-04,2025-03,"Synthetic Merchant 036","Subscription Software",NL,Enterprise,Low,Subscription,0.0160,2698628.20,AU,2024-07-10,Returning,11,0,873,351.73,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,130.83,2.03,0.00,0.00
P0022944,"2025-03-04 00:24:25",M00053,C009512,35.62,EUR,0.70,Card,Debit,Mastercard,US,US,US,Mobile,DEV009512,0,0,1,0,1,1,Successful,35,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-03-04,2025-03,"Synthetic Merchant 053",Gaming,IE,Medium,High,Marketplace,0.1206,179670.03,US,2023-06-24,Loyal,50,0,1447,906.17,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,35.62,0.70,0.00,0.00
P0013157,"2025-03-04 00:30:12",M00071,C009055,151.57,EUR,2.32,Card,Debit,Visa,IT,FR,DE,Mobile,DEV009055,0,0,1,1,1,1,Successful,34,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-03-04,2025-03,"Synthetic Merchant 071","Subscription Software",IE,Medium,Low,Subscription,0.0131,380579.49,FR,2019-10-20,Returning,20,0,2602,1669.45,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,151.57,2.32,0.00,0.00
P0018718,"2025-03-04 01:06:18",M00062,C005125,52.32,AUD,0.93,Card,Debit,Mastercard,IE,IE,IE,Mobile,DEV005125,0,0,1,0,1,1,Successful,31,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-03-04,2025-03,"Synthetic Merchant 062","Digital Products",AU,Medium,High,Direct,0.1489,372992.11,IE,2024-08-25,Occasional,3,0,533,269.69,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,52.32,0.93,0.00,0.00
P0021474,"2025-03-04 01:13:08",M00065,C009834,87.74,EUR,1.43,Card,Credit,Amex,AU,AU,AU,Desktop,NEWDEV538652,1,0,1,0,1,1,Successful,40,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-03-04,2025-03,"Synthetic Merchant 065",Fashion,DE,Enterprise,Medium,Direct,0.0652,1777587.97,AU,2022-03-29,Occasional,6,0,1793,519.56,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,87.74,1.43,0.00,0.00
P0016641,"2025-03-04 01:26:53",M00091,C000196,38.88,EUR,0.74,Card,Debit,Visa,IE,IE,IE,Desktop,NEWDEV779488,1,0,1,0,1,1,Successful,66,Review,Approved,"Not Applicable",0,"Fully Refunded",2025-03-04,2025-03,"Synthetic Merchant 091",Ticketing,ES,Medium,High,Marketplace,0.0993,292787.35,IE,2020-07-02,Loyal,99,1,2683,13150.98,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,38.88,0.74,0.00,0.00
P0019514,"2025-03-04 02:03:14",M00024,C004132,47.72,EUR,0.87,Card,Credit,Visa,ES,ES,ES,Mobile,NEWDEV749756,1,1,1,0,1,1,Successful,35,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-03-04,2025-03,"Synthetic Merchant 024",Fashion,NL,Small,Low,Direct,0.0166,28430.26,ES,2025-01-08,New,1,0,1082,40.69,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,47.72,0.87,0.00,0.00
P0013032,"2025-03-04 02:09:10",M00053,C001821,36.30,EUR,0.71,Card,Debit,Mastercard,FR,FR,FR,Desktop,DEV001821,0,0,1,0,1,1,Successful,20,Approve,Approved,"Not Applicable",0,"Fully Refunded",2025-03-04,2025-03,"Synthetic Merchant 053",Gaming,IE,Medium,High,Marketplace,0.1206,179670.03,FR,2021-03-24,Loyal,87,0,2094,5019.79,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,36.30,0.71,0.00,0.00
P0027329,"2025-03-04 02:23:12",M00056,C004157,414.85,EUR,6.01,Card,Debit,Visa,GB,GB,GB,Desktop,DEV004157,0,0,1,0,1,1,Successful,29,Approve,Declined,"Issuer Decline",0,"Not Refunded",2025-03-04,2025-03,"Synthetic Merchant 056",Electronics,NL,Medium,High,Subscription,0.0903,315534.15,GB,2023-07-13,Returning,16,0,1217,1450.44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,0.00,0.00,0.00,0.00
P0036424,"2025-03-04 02:30:21",M00023,C003808,753.17,GBP,10.74,Card,Debit,Mastercard,GB,GB,GB,Mobile,DEV003808,0,0,0,0,1,1,Successful,35,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-03-04,2025-03,"Synthetic Merchant 023",Travel,GB,Enterprise,High,Marketplace,0.1089,2708181.47,GB,2021-10-19,Returning,14,0,1853,1986.39,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,753.17,10.74,0.00,0.00
P0028339,"2025-03-04 03:27:21",M00032,C009856,181.20,GBP,2.74,Card,Debit,Mastercard,GB,GB,ES,Desktop,NEWDEV348001,1,0,0,1,1,1,Successful,43,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-03-04,2025-03,"Synthetic Merchant 032",Marketplace,GB,Small,Low,Marketplace,0.0220,44355.29,DE,2024-06-20,Occasional,5,0,816,490.10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,181.20,2.74,0.00,0.00
P0041225,"2025-03-04 03:54:38",M00057,C003482,44.22,GBP,0.82,Card,Debit,Visa,ES,ES,ES,Desktop,DEV003482,0,0,1,0,1,0,"Not Attempted",13,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-03-04,2025-03,"Synthetic Merchant 057",Fashion,GB,Medium,Low,Direct,0.0193,285184.30,ES,2022-09-28,Loyal,39,0,1211,5245.97,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,44.22,0.82,0.00,0.00
